ref_site,emi3_prefix,id_station_itinerance,nom_station,adresse_station,reference,type_connector,power_max,status,pricing_syder,pricing_syder_currency,pricing_syder_unit,pricing_duration_syder,tarif_heures_creuses,tarif_heures_pleines,rate,time_threshold,begin_free_hour,end_free_hour,json_path
FR*QOV*69-00005,QOV,FRQOV6900005,1 QUAI GEORGES LEVY,1 QUAI GEORGES LEVY 69700 GIVORS,752103-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*69-00005,QOV,FRQOV6900005,1 QUAI GEORGES LEVY,1 QUAI GEORGES LEVY 69700 GIVORS,752107-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*69-00005,QOV,FRQOV6900005,1 QUAI GEORGES LEVY,1 QUAI GEORGES LEVY 69700 GIVORS,745615-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*69-00005,QOV,FRQOV6900005,1 QUAI GEORGES LEVY,1 QUAI GEORGES LEVY 69700 GIVORS,745394-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*69-00005,QOV,FRQOV6900005,1 QUAI GEORGES LEVY,1 QUAI GEORGES LEVY 69700 GIVORS,745346-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*69-00005,QOV,FRQOV6900005,1 QUAI GEORGES LEVY,1 QUAI GEORGES LEVY 69700 GIVORS,746069-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[6].connectors[0]
FR*QOV*69-00005,QOV,FRQOV6900005,1 QUAI GEORGES LEVY,1 QUAI GEORGES LEVY 69700 GIVORS,746258-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[7].connectors[0]
FR*QOV*73-00007,QOV,FRQOV7300007,Rue des Almes,Rue des Almes 73320 TIGNES,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*73-00007,QOV,FRQOV7300007,Rue des Almes,Rue des Almes 73320 TIGNES,205585-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*73-00009,QOV,FRQOV7300009,Rue des Almes,Rue des Almes 73320 TIGNES,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*73-00009,QOV,FRQOV7300009,Rue des Almes,Rue des Almes 73320 TIGNES,205585-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*73-00010,QOV,FRQOV7300010,318 Rue des Almes,318 Rue des Almes 73320 TIGNES,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*73-00010,QOV,FRQOV7300010,318 Rue des Almes,318 Rue des Almes 73320 TIGNES,205726-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*73-00010,QOV,FRQOV7300010,318 Rue des Almes,318 Rue des Almes 73320 TIGNES,205790-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*74-00001,QOV,FRQOV7400001,281 CHEMIN DE JALAVOIR,281 CHEMIN DE JALAVOIR 74910 CHALLONGES,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*74-00001,QOV,FRQOV7400001,281 CHEMIN DE JALAVOIR,281 CHEMIN DE JALAVOIR 74910 CHALLONGES,204699-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*75-00014,QOV,FRQOV7500014,147-151 AVENUE DE FLANDRE,147-151 AVENUE DE FLANDRE 75019 PARIS,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*75-00014,QOV,FRQOV7500014,147-151 AVENUE DE FLANDRE,147-151 AVENUE DE FLANDRE 75019 PARIS,201127-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*75-00014,QOV,FRQOV7500014,147-151 AVENUE DE FLANDRE,147-151 AVENUE DE FLANDRE 75019 PARIS,200920-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*75-00014,QOV,FRQOV7500014,147-151 AVENUE DE FLANDRE,147-151 AVENUE DE FLANDRE 75019 PARIS,204104-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*75-00062,QOV,FRQOV7500062,66 Rue de la Fédération,66 Rue de la Fédération 75015 PARIS,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*75-00062,QOV,FRQOV7500062,66 Rue de la Fédération,66 Rue de la Fédération 75015 PARIS,V25EL5EU20250601137ba0-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*76-00001,QOV,FRQOV7600001,12 RUE ERNEST RENAN,12 RUE ERNEST RENAN 76800 SAINT-ETIENNE DE ROUVRAY,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*76-00001,QOV,FRQOV7600001,12 RUE ERNEST RENAN,12 RUE ERNEST RENAN 76800 SAINT-ETIENNE DE ROUVRAY,1316047-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*76-00001,QOV,FRQOV7600001,12 RUE ERNEST RENAN,12 RUE ERNEST RENAN 76800 SAINT-ETIENNE DE ROUVRAY,1316039-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*76-00001,QOV,FRQOV7600001,12 RUE ERNEST RENAN,12 RUE ERNEST RENAN 76800 SAINT-ETIENNE DE ROUVRAY,1316626-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*76-00001,QOV,FRQOV7600001,12 RUE ERNEST RENAN,12 RUE ERNEST RENAN 76800 SAINT-ETIENNE DE ROUVRAY,1316623-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*76-00003,QOV,FRQOV7600003,236 RUE DENIS PAPIN,236 RUE DENIS PAPIN 76360 BARENTIN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*76-00003,QOV,FRQOV7600003,236 RUE DENIS PAPIN,236 RUE DENIS PAPIN 76360 BARENTIN,1319351-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*76-00003,QOV,FRQOV7600003,236 RUE DENIS PAPIN,236 RUE DENIS PAPIN 76360 BARENTIN,1299805-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*76-00003,QOV,FRQOV7600003,236 RUE DENIS PAPIN,236 RUE DENIS PAPIN 76360 BARENTIN,1612136-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*76-00003,QOV,FRQOV7600003,236 RUE DENIS PAPIN,236 RUE DENIS PAPIN 76360 BARENTIN,1612338-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*76-00003,QOV,FRQOV7600003,236 RUE DENIS PAPIN,236 RUE DENIS PAPIN 76360 BARENTIN,1612153-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*77-00003,QOV,FRQOV7700003,4 RUE GUSTAVE EIFFEL,4 RUE GUSTAVE EIFFEL 77140 NEMOURS,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*77-00003,QOV,FRQOV7700003,4 RUE GUSTAVE EIFFEL,4 RUE GUSTAVE EIFFEL 77140 NEMOURS,206134-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*77-00003,QOV,FRQOV7700003,4 RUE GUSTAVE EIFFEL,4 RUE GUSTAVE EIFFEL 77140 NEMOURS,206659-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*77-00003,QOV,FRQOV7700003,4 RUE GUSTAVE EIFFEL,4 RUE GUSTAVE EIFFEL 77140 NEMOURS,206197-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*77-00003,QOV,FRQOV7700003,4 RUE GUSTAVE EIFFEL,4 RUE GUSTAVE EIFFEL 77140 NEMOURS,203132-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*77-00003,QOV,FRQOV7700003,4 RUE GUSTAVE EIFFEL,4 RUE GUSTAVE EIFFEL 77140 NEMOURS,1318760-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*77-00005,QOV,FRQOV7700005,114 RUE BERTAUX,114 RUE BERTAUX 77610 FONTENAY TRESIGNY,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*77-00005,QOV,FRQOV7700005,114 RUE BERTAUX,114 RUE BERTAUX 77610 FONTENAY TRESIGNY,750689-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*77-00005,QOV,FRQOV7700005,114 RUE BERTAUX,114 RUE BERTAUX 77610 FONTENAY TRESIGNY,751408-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*77-00005,QOV,FRQOV7700005,114 RUE BERTAUX,114 RUE BERTAUX 77610 FONTENAY TRESIGNY,751270-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*77-00005,QOV,FRQOV7700005,114 RUE BERTAUX,114 RUE BERTAUX 77610 FONTENAY TRESIGNY,745149-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*77-00005,QOV,FRQOV7700005,114 RUE BERTAUX,114 RUE BERTAUX 77610 FONTENAY TRESIGNY,745357-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*77-00005,QOV,FRQOV7700005,114 RUE BERTAUX,114 RUE BERTAUX 77610 FONTENAY TRESIGNY,746545-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*77-00006,QOV,FRQOV7700006,10 AVENUE DE LA FOSSE DES PRESSOIRS,10 AVENUE DE LA FOSSE DES PRESSOIRS 77700 MAGNY LE HONGRE,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*77-00006,QOV,FRQOV7700006,10 AVENUE DE LA FOSSE DES PRESSOIRS,10 AVENUE DE LA FOSSE DES PRESSOIRS 77700 MAGNY LE HONGRE,748758-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*77-00006,QOV,FRQOV7700006,10 AVENUE DE LA FOSSE DES PRESSOIRS,10 AVENUE DE LA FOSSE DES PRESSOIRS 77700 MAGNY LE HONGRE,796486-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*77-00006,QOV,FRQOV7700006,10 AVENUE DE LA FOSSE DES PRESSOIRS,10 AVENUE DE LA FOSSE DES PRESSOIRS 77700 MAGNY LE HONGRE,796804-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*77-00006,QOV,FRQOV7700006,10 AVENUE DE LA FOSSE DES PRESSOIRS,10 AVENUE DE LA FOSSE DES PRESSOIRS 77700 MAGNY LE HONGRE,796638-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*77-00006,QOV,FRQOV7700006,10 AVENUE DE LA FOSSE DES PRESSOIRS,10 AVENUE DE LA FOSSE DES PRESSOIRS 77700 MAGNY LE HONGRE,1310864-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*77-00017,QOV,FRQOV7700017,39 avenue du Maréchal Leclerc,39 avenue du Maréchal Leclerc 77460 SOUPPES SUR LONG,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*77-00017,QOV,FRQOV7700017,39 avenue du Maréchal Leclerc,39 avenue du Maréchal Leclerc 77460 SOUPPES SUR LONG,1622100-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*78-00003,QOV,FRQOV7800003,7 RUE AUGUSTIN FRESNEL,7 RUE AUGUSTIN FRESNEL 78410 AUBERGENVILLE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*78-00003,QOV,FRQOV7800003,7 RUE AUGUSTIN FRESNEL,7 RUE AUGUSTIN FRESNEL 78410 AUBERGENVILLE,183629-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*78-00003,QOV,FRQOV7800003,7 RUE AUGUSTIN FRESNEL,7 RUE AUGUSTIN FRESNEL 78410 AUBERGENVILLE,182871-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*78-00003,QOV,FRQOV7800003,7 RUE AUGUSTIN FRESNEL,7 RUE AUGUSTIN FRESNEL 78410 AUBERGENVILLE,182642-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*78-00003,QOV,FRQOV7800003,7 RUE AUGUSTIN FRESNEL,7 RUE AUGUSTIN FRESNEL 78410 AUBERGENVILLE,201544-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*78-00003,QOV,FRQOV7800003,7 RUE AUGUSTIN FRESNEL,7 RUE AUGUSTIN FRESNEL 78410 AUBERGENVILLE,201618-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*78-00009,QOV,FRQOV7800009,86 RUE DES POIRIERS,86 RUE DES POIRIERS 78370 PLAISIR,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*78-00009,QOV,FRQOV7800009,86 RUE DES POIRIERS,86 RUE DES POIRIERS 78370 PLAISIR,792617-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*78-00009,QOV,FRQOV7800009,86 RUE DES POIRIERS,86 RUE DES POIRIERS 78370 PLAISIR,304286-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*78-00009,QOV,FRQOV7800009,86 RUE DES POIRIERS,86 RUE DES POIRIERS 78370 PLAISIR,304758-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*78-00009,QOV,FRQOV7800009,86 RUE DES POIRIERS,86 RUE DES POIRIERS 78370 PLAISIR,303952-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*78-00009,QOV,FRQOV7800009,86 RUE DES POIRIERS,86 RUE DES POIRIERS 78370 PLAISIR,304596-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*78-00027,QOV,FRQOV7800027,Aérodrome de Toussus-Le-Noble Zone Sud - Batiment 245,Aérodrome de Toussus-Le-Noble Zone Sud - Batiment 245 78117 TOUSSUS-LE-NOBLE,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*78-00027,QOV,FRQOV7800027,Aérodrome de Toussus-Le-Noble Zone Sud - Batiment 245,Aérodrome de Toussus-Le-Noble Zone Sud - Batiment 245 78117 TOUSSUS-LE-NOBLE,V25EL5EU20245001266e36-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*80-00001,QOV,FRQOV8000001,PARC D'ACTIVITE RUE HENRY POTEZ,PARC D'ACTIVITE RUE HENRY POTEZ 80300 ALBERT,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*80-00001,QOV,FRQOV8000001,PARC D'ACTIVITE RUE HENRY POTEZ,PARC D'ACTIVITE RUE HENRY POTEZ 80300 ALBERT,746831-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*80-00001,QOV,FRQOV8000001,PARC D'ACTIVITE RUE HENRY POTEZ,PARC D'ACTIVITE RUE HENRY POTEZ 80300 ALBERT,746064-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*80-00001,QOV,FRQOV8000001,PARC D'ACTIVITE RUE HENRY POTEZ,PARC D'ACTIVITE RUE HENRY POTEZ 80300 ALBERT,746256-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*80-00001,QOV,FRQOV8000001,PARC D'ACTIVITE RUE HENRY POTEZ,PARC D'ACTIVITE RUE HENRY POTEZ 80300 ALBERT,749169-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*80-00001,QOV,FRQOV8000001,PARC D'ACTIVITE RUE HENRY POTEZ,PARC D'ACTIVITE RUE HENRY POTEZ 80300 ALBERT,1320941-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*80-00007,QOV,FRQOV8000007,4 Rue de Ponthoile,4 Rue de Ponthoile 80860 Noyelles-sur-Mer,,,,,,,,,0.0,0.44,,,,,$.data
FR*QOV*80-00007,QOV,FRQOV8000007,4 Rue de Ponthoile,4 Rue de Ponthoile 80860 Noyelles-sur-Mer,QOV0000107-01,Type 2,22000,Available,0.528,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*81-00001,QOV,FRQOV8100001,1 AVENUE GEORGES POMPIDOU,1 AVENUE GEORGES POMPIDOU 81500 LAVAUR,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*81-00001,QOV,FRQOV8100001,1 AVENUE GEORGES POMPIDOU,1 AVENUE GEORGES POMPIDOU 81500 LAVAUR,201117-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*81-00001,QOV,FRQOV8100001,1 AVENUE GEORGES POMPIDOU,1 AVENUE GEORGES POMPIDOU 81500 LAVAUR,200919-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*81-00001,QOV,FRQOV8100001,1 AVENUE GEORGES POMPIDOU,1 AVENUE GEORGES POMPIDOU 81500 LAVAUR,206294-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*81-00001,QOV,FRQOV8100001,1 AVENUE GEORGES POMPIDOU,1 AVENUE GEORGES POMPIDOU 81500 LAVAUR,205517-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*81-00001,QOV,FRQOV8100001,1 AVENUE GEORGES POMPIDOU,1 AVENUE GEORGES POMPIDOU 81500 LAVAUR,1578408-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*82-00001,QOV,FRQOV8200001,ZAC DU PROUXET,ZAC DU PROUXET 82400 VALENCE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*82-00001,QOV,FRQOV8200001,ZAC DU PROUXET,ZAC DU PROUXET 82400 VALENCE,206741-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*82-00001,QOV,FRQOV8200001,ZAC DU PROUXET,ZAC DU PROUXET 82400 VALENCE,206693-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*82-00001,QOV,FRQOV8200001,ZAC DU PROUXET,ZAC DU PROUXET 82400 VALENCE,206796-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*82-00001,QOV,FRQOV8200001,ZAC DU PROUXET,ZAC DU PROUXET 82400 VALENCE,206380-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*82-00001,QOV,FRQOV8200001,ZAC DU PROUXET,ZAC DU PROUXET 82400 VALENCE,203791-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*82-00005,QOV,FRQOV8200005,15 RUE SEPAT,15 RUE SEPAT 82370 CAMPSAS,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*82-00005,QOV,FRQOV8200005,15 RUE SEPAT,15 RUE SEPAT 82370 CAMPSAS,V25EL5EU202506013790dd-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*83-00021,QOV,FRQOV8300021,1388 Boulevard des Graviers,1388 Boulevard des Graviers 83150 BANDOL,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*83-00021,QOV,FRQOV8300021,1388 Boulevard des Graviers,1388 Boulevard des Graviers 83150 BANDOL,1618087-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*83-00021,QOV,FRQOV8300021,1388 Boulevard des Graviers,1388 Boulevard des Graviers 83150 BANDOL,1617911-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*83-00021,QOV,FRQOV8300021,1388 Boulevard des Graviers,1388 Boulevard des Graviers 83150 BANDOL,1617957-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*84-00002,QOV,FRQOV8400002,601 AVENUE BOSCODOMINI,601 AVENUE BOSCODOMINI 84300 CAVAILLON,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*84-00002,QOV,FRQOV8400002,601 AVENUE BOSCODOMINI,601 AVENUE BOSCODOMINI 84300 CAVAILLON,748233-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*84-00002,QOV,FRQOV8400002,601 AVENUE BOSCODOMINI,601 AVENUE BOSCODOMINI 84300 CAVAILLON,795553-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*84-00002,QOV,FRQOV8400002,601 AVENUE BOSCODOMINI,601 AVENUE BOSCODOMINI 84300 CAVAILLON,795346-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*84-00002,QOV,FRQOV8400002,601 AVENUE BOSCODOMINI,601 AVENUE BOSCODOMINI 84300 CAVAILLON,795507-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*84-00002,QOV,FRQOV8400002,601 AVENUE BOSCODOMINI,601 AVENUE BOSCODOMINI 84300 CAVAILLON,1584103-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*84-00003,QOV,FRQOV8400003,517 VOIE DOMITIENNE,517 VOIE DOMITIENNE 84400 APT,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*84-00003,QOV,FRQOV8400003,517 VOIE DOMITIENNE,517 VOIE DOMITIENNE 84400 APT,750955-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*84-00003,QOV,FRQOV8400003,517 VOIE DOMITIENNE,517 VOIE DOMITIENNE 84400 APT,752329-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*84-00003,QOV,FRQOV8400003,517 VOIE DOMITIENNE,517 VOIE DOMITIENNE 84400 APT,751966-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*84-00003,QOV,FRQOV8400003,517 VOIE DOMITIENNE,517 VOIE DOMITIENNE 84400 APT,745408-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*84-00003,QOV,FRQOV8400003,517 VOIE DOMITIENNE,517 VOIE DOMITIENNE 84400 APT,745327-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*87-00002,QOV,FRQOV8700002,DOMAINE DU VIGNAU - LIEU-DIT LE VIGNAU DU HAUT,DOMAINE DU VIGNAU - LIEU-DIT LE VIGNAU DU HAUT 87340 LA JONCHERE ST MAURICE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*87-00002,QOV,FRQOV8700002,DOMAINE DU VIGNAU - LIEU-DIT LE VIGNAU DU HAUT,DOMAINE DU VIGNAU - LIEU-DIT LE VIGNAU DU HAUT 87340 LA JONCHERE ST MAURICE,203338-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*87-00002,QOV,FRQOV8700002,DOMAINE DU VIGNAU - LIEU-DIT LE VIGNAU DU HAUT,DOMAINE DU VIGNAU - LIEU-DIT LE VIGNAU DU HAUT 87340 LA JONCHERE ST MAURICE,204696-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,750335-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,749119-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,749096-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,749186-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,749194-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,749371-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,749313-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[6].connectors[0]
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,749381-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[7].connectors[0]
